Pantun,Penulis,Tema,Jenis,Makna,Situasi Penggunaan,Situasi Formal,Situasi Santai,Situasi Kehidupan,Acara/Majlis,Acara Keagamaan,Acara Sosial,Acara Pendidikan,Kata Kunci,Markah,Diterbitkan,Tarikh Cipta,Tarikh Ubah
"Tunda lapar,
makan indomi;
hati menggelepar,
cintapun bersemi.",Fitrina Nur Aina,Jenaka,Cinta,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"hati, indomi;, tunda, makan, lapar,",14.0,tidak,2021-06-12,2021-06-12
"Orang sabahan pandai bersuji,
adik bergembira hilang derita;
Jaga kebersihan sikap terpuji,
bumi terpelihara indah dimata.",Fitrina Nur Aina,Kebersihan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"orang, sabahan, pandai, bersuji,, adik",23.0,tidak,2021-06-12,2021-06-12
"Sorong papan tarik papan
Buah keranji di atas peti
Suruh makan saya makan
Suruh mengaji saya tak mahu",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"papan, sorong, tarik, buah",15.0,tidak,2021-06-12,2021-06-12
"Gulai tongkol bertumis cili,
lemak turi keledek manis;
Berulam jengkol enak sekali,
masuk pencuri tersenyum sinis.",CG Karmin Abbas,Gurau,Masakan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"lemak, tongkol, cili,, gulai, bertumis",25.0,ya,2021-06-06,2021-06-06
"Pampang pena hendak bergaya,
bergaya rapi merah rona;
Gampang terkena tak percaya,
percaya tapi payah kena.",Agusnadi Talah,Nasihat,Budaya,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"hendak, pampang, pena, bergaya, bergaya,",25.0,tidak,2021-06-04,2021-06-04
"Sawah Sagil tangkainya layu,
ubi muda berkanji-kanji;
Belum dipanggil rumah Melayu,
jika tiada tudungan saji.",CG Karmin Abbas,"Budaya, Warisan, Tudung Saji",Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"tangkainya, sagil, ubi, layu,, sawah",25.0,ya,2021-06-02,2021-06-02
"Tinggi semampai si anak dara,
keras batu tak sekeras baja;
Sudah sampai pulau Sumatera,
tentu rindu tak menjadi raja.
",Budak UISU,Rindu,Gurau,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"semampai, dara,, tinggi, si, anak",25.0,ya,2021-04-26,2021-06-02
"Hela kereta atas bukit,
biru angkasa saat rehat;
Bila kita terkena sakit,
baru rasa manfaat sehat.",Agusnadi Talah,Sakit,Nasihat,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"hela, kereta, biru, atas, bukit,",25.0,tidak,2021-06-01,2021-06-01
"Jika kasau di bumbung tinggi,
pasak juga jadi pengerat;
Jika bangau terbang meninggi,
paya juga tempat mendarat.",Rendra,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bumbung, di, kasau, tinggi,, jika",25.0,ya,2021-04-29,2021-05-28
"Emas berpeti kerbau berkandang,
tampilah beras di bendang padi;
Tuan berbakti berbagai bidang,
itulah teras orang berbudi.",CG Karmin Abbas,Berbakti,Budi,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"tampilah, berkandang,, berpeti, kerbau, emas",25.0,ya,2021-01-23,2021-05-26
"Ketupat palas beranyam pundi, 
ketamlah renjong digulai lemak;
Jangan malas mengenang budi,
kita sanjong jasanya emak. ",CG Karmin Abbas ,Jasa,Budi,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"palas, beranyam, ketupat, ketamlah, pundi,",25.0,ya,2021-05-25,2021-05-25
"Indahnya Pulau Panjang Timur,
suri menganyam tudung saji;
Fikiran galau menjadi makmur,
enak mengenyam bangkit dan suji.",CG Karmin Abbas,Wisata,Promosi,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"panjang, pulau, indahnya, suri, timur,",25.0,ya,2021-05-24,2021-05-24
"Menuam bukan sebarang tuam,
arang dipahat tidak terkira;
Berdiam bukan sebarang diam,
lega melihat anak gembira.",CG Karmin Abbas,Ayah,Kasih,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bukan, menuam, tuam,, sebarang, arang",25.0,ya,2021-05-23,2021-05-23
"Dari Jakarta ke Tanjung Pinang,
pesawat terbang di atas angin;
Semua ingin pandemi hilang,
pakai masker dan juga suntiklah vaksin",Presiden Jokowi INA,Pandemi,Nasihat,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"tanjung, ke, pinang,, jakarta, dari",18.0,tidak,2021-05-22,2021-05-22
"Di bawah perdu serumpun buluh,
melayah-layah terbawa angin;
Ibu dirindu sampai berkeluh,
merindu ayah sampai teringin.",CG Karmin Abbas,Rindu,Nostalgia,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"perdu, serumpun, di, bawah, buluh,",25.0,ya,2021-05-20,2021-05-20
"Berburu rusa di belantara,
guruh berdentum kala berjalan;
Tabur jasa demi negara,
nama harum sepanjang zaman.",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"guruh, berburu, belantara,, di, rusa",22.0,tidak,2021-05-17,2021-05-19
"Kalau ada sumur di ladang  
boleh kita tanam selasih;
Kalau ada umur yang panjang,
boleh kita menanam kasih",Dr. Umar Zein,Nasihat,Pergaulan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"sumur, kalau, di, ladang, ada",23.0,ya,2021-05-19,2021-05-19
"Kalau laman berpagar jeruji,
benalu pohon tidak berdaya;
Kalau teman mengingkari janji,
seribu mohon tak dipercaya.
",Dr. Umar Zein,Nasihat,Pergaulan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"kalau, jeruji,, benalu, berpagar, laman",25.0,ya,2021-05-19,2021-05-19
"Batang amra dibuat titi,
Berhati-hati ketika menyeberang,
Kepada negara kita berbakti,
Nama yang baik dikenang orang.",Rafiq Danish,pariotik,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"titi,, batang, dibuat, berhati-hati, amra",22.0,tidak,2021-05-17,2021-05-17
"Batang amra dibuat titi,
Berhati-hati apabila menyeberang;
Kepada negara kita berbakti,
Nama yang baik dikenang orang",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"titi,, batang, dibuat, berhati-hati, amra",19.0,tidak,2021-05-17,2021-05-17
"Robinhood beraksi hanya mainan,
letak dilobi mantap bergerilya;
Brotherhood in Harmony digaungkan,
Semoga AABI tetaplah berjaya.",Agusnadi Talah,Agama,Silaturrahmi,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"letak, hanya, robinhood, beraksi, mainan,",22.0,tidak,2021-05-16,2021-05-16
"Gambar jadul mari diwarnai,
katak ampibi lompat kedarat;
Refleksi idul fitri dimaknai,
soliditas AABI kita pererat.",Agusnadi Talah,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"katak, diwarnai,, mari, jadul, gambar",22.0,tidak,2021-05-16,2021-05-16
"Binjai disebutnya kota rambutan,
Bersemi membara di rumah bilal;
HariRaya disambut dengan spontan,
AABI nusantara halal bi halal.",Agusnadi Talah,Hari Raya,Silaturrahmi,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"rambutan,, bersemi, disebutnya, binjai, kota",24.0,tidak,2021-05-16,2021-05-16
"Petik bengkuwang dalam lobang,
tarik luar dengan kelewang;
SiAnak bawang Trio Bimbang
mulai keluar harum bawang.",Agusnadi Talah,Sukses,Usaha,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"dalam, bengkuwang, petik, tarik, lobang,",25.0,tidak,2021-05-16,2021-05-16
"Petik periya satu-satu, 
lalu angkut hendak dijual;
Berjalan raya sudah tentu, 
kena ikut jarak sosial.",CG Karmin Abbas ,Covid 29,Peringatan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"lalu, periya, angkut, satu-satu,, petik",25.0,ya,2021-05-13,2021-05-13
"Puncak Sinabung dilamun mega,
senandung seni suar mentari;
Kacak bergabung pantun meraga,
menyanjung seni mekar bestari.",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"dilamun, mega,, senandung, puncak, sinabung",25.0,ya,2021-05-11,2021-05-11
"Mengupas limau anak Berastagi,
atur menyigi isi para-para;
Lintas pulau ajak berbagi,
tutur seni  sastra gembira.",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"berastagi,, mengupas, limau, atur, anak",25.0,ya,2021-05-11,2021-05-11
"Tenun songket kain Batubara,
dedah berwarna cerah disusun;
Pantun sederet jalin saudara,
cerah merona indah tersusun",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"dedah, kain, tenun, songket, batubara,",25.0,ya,2021-05-11,2021-05-11
"Langkah teratur lampin tari,
ronggeng Deli gembira rasa;
Kalaulah luhur pemimpin negeri,
takkan oleng jeli bahtera bangsa.
",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"teratur, langkah, ronggeng, lampin, tari,",25.0,ya,2021-05-11,2021-05-11
"Sultan Langkat berjuang Berjaya,
ornamen  Melayu kuning kundi;
Kenan pejabat julang budaya,
komitmen rahayu bening budi.",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"berjaya,, sultan, ornamen, langkat, berjuang",25.0,ya,2021-05-11,2021-05-11
"Seri lah lama Masjid Raya,
Medan masyhur beragam suku;
Marilah bersama menjilid budaya,
titisan leluhur resam perilaku",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"lah, seri, lama, raya,, masjid",25.0,ya,2021-05-11,2021-05-11
"Tepi pantai cuaca redup,
getah para tidak berbisa;
Agar tercapai tujuan hidup,
kan sejahtera sepanjang masa. 
",Dr. Umar Zein,Nasihat,Tunjuk ajar,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"redup,, getah, tepi, pantai, cuaca",24.0,ya,2021-05-09,2021-05-09
"Batu bata sebelah lengan,
tepi pantai cuaca redup
menggapai cita bergandeng tangan
Agar tercapai tujuan hidup 
",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bata, lengan,, tepi, batu, sebelah",24.0,ya,2021-05-09,2021-05-09
"Kalau ada sumur di ladang,
boleh kita tanam selasih;
Kalau ada umur yang panjang,
boleh kita menanam kasih",Dr. Umar Zein, Keluarga,Kasih sayang,Menghargai hubungan kekeluargaan dan kasih sayang antara ahli keluarga.,Untuk menyampaikan nilai kekeluargaan dan kasih sayang.,❌,✅,❌,"Hari Keluarga, Kenduri Kesyukuran, Majlis Perkahwinan",❌,✅,❌,"sumur, kalau, di, ladang,, ada",23.0,ya,2021-05-09,2021-05-09
"Sawah lukis ditengah sawah,
Tempat rekreasi renung diri;
Salah terkikis oleh dakwah,
berkat akurasi tuju fitri.
",Agusnadi Talah,Agama,"Ibadah, Nasihat",Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"ditengah, sawah, lukis, sawah,, tempat",24.0,tidak,2021-05-09,2021-05-09
"Berburu rusa jalan berliku,
pohon bergoyang buruan ditoleh;
Hapuskan dosa juga salahku,
Wahai Penyayang penghamba saleh.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"berburu, jalan, pohon, berliku,, rusa",24.0,tidak,2021-05-09,2021-05-09
"Tebar kebaikan memakai cadar,
aurat terpisah tampaknya indah;
Berkahi dapat lailatul qadar,
hidup susah menjadikan mudah. ",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"memakai, aurat, cadar,, tebar, kebaikan",24.0,tidak,2021-05-09,2021-05-09
"Terik mentari di tepi sungai, 
bertopi pandan lebar pelindung;
Melirik putri budi perangai, 
hati terkesan mekar senandung. ",Dr. Dahlena Sari Marbun,Perangai,Budaya,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"mentari, di, terik, tepi, sungai,",25.0,ya,2021-04-24,2021-05-08
"Si Buah Nona tumbuh di dahan,
banyak kelawar patuk menjamah;
Sakit yang mana hendak ditahan?
ubat penawar di tepi rumah.",CG Karmin Abbas,Kesihatan,Panduan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"di, si, buah, tumbuh, nona",25.0,ya,2021-05-07,2021-05-07
"bentuknya bujur bak buah pinang,
di atas tanah pohonnya sasa;
Orang yang jujur hatinya tenang,
jaga amanah setiap masa. ",CG Karmin Abbas,Jujur,Sikap,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bujur, buah, pinang,, bak, bentuknya",25.0,ya,2021-05-07,2021-05-07
"Lampu meredup di tengah huma,
budak membaca tak lesu-lesu;
Ikhsan hidup tuntunan agama, 
diberi tuba balaslah susu.",Agusnadi Talah,Agama,Nasihat,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"lampu, di, meredup, huma,, tengah",25.0,ya,2021-05-06,2021-05-06
"Banyak jermal di merata lautan 
Bagaimana jermal di Tanjung Uma
Banyaklah amal kepadalah Tuhan 
Bagaimana amal pada sesama ",Rendra Setyadiharja,Agama,Pantun,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"jermal, di, merata, lautan, banyak",22.0,tidak,2021-05-06,2021-05-06
"Jamur kancil sebakul kulat,
pucuk ranti dibagi-bagi; 
Kecil-Kecil pandai bersilat,
besar nanti disiplin tinggi. ",CG Karmin Abbas,Disiplin,Motivasi,Menyemarakkan semangat dan motivasi dalam menghadapi cabaran hidup.,Untuk memberi dorongan dan inspirasi kepada individu atau masyarakat.,❌,❌,❌,"Seminar Motivasi, Perhimpunan Sekolah, Sukaneka",❌,❌,✅,"sebakul, kancil, kulat,, jamur, pucuk",25.0,ya,2021-05-06,2021-05-06
"Sampan nelayan bawa kemumu,
berisi juga lukah dan parang;
Mesra melayan semua tetamu,
satu keluarga dipuji orang.",CG Karmin ABbas,Layanan,Pujian,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"berisi, sampan, bawa, kemumu,, nelayan",25.0,ya,2021-05-05,2021-05-05
"Pohon kedondong di dalam semak,
semak sepinggang bawah asoka;
Si ikan dondong digulai lomak,
enak dipanggang buat berbuka.",Agusnadi Talah,Budaya,Kuliner,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"pohon, dalam, di, semak,, kedondong",25.0,ya,2021-05-04,2021-05-04
