Pantun,Penulis,Tema,Jenis,Makna,Situasi Penggunaan,Situasi Formal,Situasi Santai,Situasi Kehidupan,Acara/Majlis,Acara Keagamaan,Acara Sosial,Acara Pendidikan,Kata Kunci,Markah,Diterbitkan,Tarikh Cipta,Tarikh Ubah
"Sultan Langkat berjuang Berjaya,
ornamen  Melayu kuning kundi;
Kenan pejabat julang budaya,
komitmen rahayu bening budi.",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"berjaya,, sultan, ornamen, langkat, berjuang",25,ya,11/05/2021,11/05/2021
"Seri lah lama Masjid Raya,
Medan masyhur beragam suku;
Marilah bersama menjilid budaya,
titisan leluhur resam perilaku",Dr. Umar Zein,Budaya,Jaga Budaya,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"lah, seri, lama, raya,, masjid",25,ya,11/05/2021,11/05/2021
"Tepi pantai cuaca redup,
getah para tidak berbisa;
Agar tercapai tujuan hidup,
kan sejahtera sepanjang masa. 
",Dr. Umar Zein,Nasihat,Tunjuk ajar,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"redup,, getah, tepi, pantai, cuaca",24,ya,09/05/2021,09/05/2021
"Batu bata sebelah lengan,
tepi pantai cuaca redup
menggapai cita bergandeng tangan
Agar tercapai tujuan hidup 
",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bata, lengan,, tepi, batu, sebelah",24,ya,09/05/2021,09/05/2021
"Kalau ada sumur di ladang,
boleh kita tanam selasih;
Kalau ada umur yang panjang,
boleh kita menanam kasih",Dr. Umar Zein, Keluarga,Kasih sayang,Menghargai hubungan kekeluargaan dan kasih sayang antara ahli keluarga.,Untuk menyampaikan nilai kekeluargaan dan kasih sayang.,❌,✅,❌,"Hari Keluarga, Kenduri Kesyukuran, Majlis Perkahwinan",❌,✅,❌,"sumur, kalau, di, ladang,, ada",23,ya,09/05/2021,09/05/2021
"Sawah lukis ditengah sawah,
Tempat rekreasi renung diri;
Salah terkikis oleh dakwah,
berkat akurasi tuju fitri.
",Agusnadi Talah,Agama,"Ibadah, Nasihat",Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"ditengah, sawah, lukis, sawah,, tempat",24,tidak,09/05/2021,09/05/2021
"Berburu rusa jalan berliku,
pohon bergoyang buruan ditoleh;
Hapuskan dosa juga salahku,
Wahai Penyayang penghamba saleh.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"berburu, jalan, pohon, berliku,, rusa",24,tidak,09/05/2021,09/05/2021
"Tebar kebaikan memakai cadar,
aurat terpisah tampaknya indah;
Berkahi dapat lailatul qadar,
hidup susah menjadikan mudah. ",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"memakai, aurat, cadar,, tebar, kebaikan",24,tidak,09/05/2021,09/05/2021
"Terik mentari di tepi sungai, 
bertopi pandan lebar pelindung;
Melirik putri budi perangai, 
hati terkesan mekar senandung. ",Dr. Dahlena Sari Marbun,Perangai,Budaya,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"mentari, di, terik, tepi, sungai,",25,ya,24/04/2021,08/05/2021
"Si Buah Nona tumbuh di dahan,
banyak kelawar patuk menjamah;
Sakit yang mana hendak ditahan?
ubat penawar di tepi rumah.",CG Karmin Abbas,Kesihatan,Panduan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"di, si, buah, tumbuh, nona",25,ya,07/05/2021,07/05/2021
"bentuknya bujur bak buah pinang,
di atas tanah pohonnya sasa;
Orang yang jujur hatinya tenang,
jaga amanah setiap masa. ",CG Karmin Abbas,Jujur,Sikap,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bujur, buah, pinang,, bak, bentuknya",25,ya,07/05/2021,07/05/2021
"Lampu meredup di tengah huma,
budak membaca tak lesu-lesu;
Ikhsan hidup tuntunan agama, 
diberi tuba balaslah susu.",Agusnadi Talah,Agama,Nasihat,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"lampu, di, meredup, huma,, tengah",25,ya,06/05/2021,06/05/2021
"Banyak jermal di merata lautan 
Bagaimana jermal di Tanjung Uma
Banyaklah amal kepadalah Tuhan 
Bagaimana amal pada sesama ",Rendra Setyadiharja,Agama,Pantun,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"jermal, di, merata, lautan, banyak",22,tidak,06/05/2021,06/05/2021
"Jamur kancil sebakul kulat,
pucuk ranti dibagi-bagi; 
Kecil-Kecil pandai bersilat,
besar nanti disiplin tinggi. ",CG Karmin Abbas,Disiplin,Motivasi,Menyemarakkan semangat dan motivasi dalam menghadapi cabaran hidup.,Untuk memberi dorongan dan inspirasi kepada individu atau masyarakat.,❌,❌,❌,"Seminar Motivasi, Perhimpunan Sekolah, Sukaneka",❌,❌,✅,"sebakul, kancil, kulat,, jamur, pucuk",25,ya,06/05/2021,06/05/2021
"Sampan nelayan bawa kemumu,
berisi juga lukah dan parang;
Mesra melayan semua tetamu,
satu keluarga dipuji orang.",CG Karmin ABbas,Layanan,Pujian,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"berisi, sampan, bawa, kemumu,, nelayan",25,ya,05/05/2021,05/05/2021
"Pohon kedondong di dalam semak,
semak sepinggang bawah asoka;
Si ikan dondong digulai lomak,
enak dipanggang buat berbuka.",Agusnadi Talah,Budaya,Kuliner,Menerapkan nilai dan keindahan adat serta budaya dalam kehidupan.,Untuk memperkenalkan dan menghargai budaya serta warisan bangsa.,❌,❌,❌,"Festival Kebudayaan, Kenduri Adat, Persembahan Seni",❌,❌,❌,"pohon, dalam, di, semak,, kedondong",25,ya,04/05/2021,04/05/2021
"Tanam matowa dekat jati,
kayu tapus dekat markisa;
Tanamkan taqwa dalam hati,
Wahai Penghapus salah pendosa.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"matowa, kayu, tanam, dekat, jati,",24,tidak,04/05/2021,04/05/2021
"Rambutan duku manis rasa,
durian asri susun tertib;
Sucikan daku dari dosa,
bersihkan diri dari  aib.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"manis, rambutan, rasa,, duku, durian",23,tidak,04/05/2021,04/05/2021
"Rumah berkolong di atas air,
sejuk terasa angin berhembus;
Dengan berkelong ikan digulir,
itu karsa usaha ditebus.",Agusnadi Talah,Nelayan,Nasihat,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"air,, di, rumah, berkolong, atas",25,ya,04/05/2021,04/05/2021
"makan roti disapu kaya,
lebih enak bersama air kelapa
pandu cermat di jalan raya
keluarga tercinta usah dilupa",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"roti, disapu, makan, lebih, kaya,",21,tidak,04/05/2021,04/05/2021
"Kukira jauh mudik ke pekan 
Rupa berkelah di pinggir kota 
Kukira labuh bertanah tuan 
Rupanya singgah sekedip mata ",Rendra Setyadiharja,Cinta,Pantun,Melambangkan perasaan cinta dan kasih sayang dalam perhubungan.,Untuk mengungkapkan perasaan cinta dan kasih kepada pasangan.,❌,❌,❌,"Majlis Perkahwinan, Hari Kekasih, Ulang Tahun Perkahwinan",❌,✅,❌,"jauh, ke, pekan, kukira, mudik",21,tidak,02/05/2021,02/05/2021
"Perdu tempinis tanahnya sembab,
bergumpal lekit enak dialin; 
akar manis sangatlah mujarab,
mencegah covid dari bersalin.",CG Karmin Abbas,Covid,Pengobatan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bergumpal, tempinis, perdu, sembab,, tanahnya",25,ya,02/05/2021,02/05/2021
"Kopi spesifik alur Arabica,
mari dicari campuran pepermin;
Berikan taufik Al-quran kubaca,
Wahai Pemberi ketenangan Mukmin.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"alur, spesifik, mari, kopi, arabica,",25,tidak,02/05/2021,02/05/2021
"Jalan berliku tuju telaga,
pohon penutup batang asoka;
Buka bagiku pintu surga,
mohon tutup pintu neraka.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"jalan, pohon, berliku, telaga,, tuju",25,tidak,02/05/2021,02/05/2021
"Niat hati bersampan bersauh 
Bidukkan pula tidak bertuan 
Niatlah hati jangkar kulabuh 
Angin pula berubah haluan",Rendra Setyadiharja,Cinta,Pantun,Melambangkan perasaan cinta dan kasih sayang dalam perhubungan.,Untuk mengungkapkan perasaan cinta dan kasih kepada pasangan.,❌,❌,❌,"Majlis Perkahwinan, Hari Kekasih, Ulang Tahun Perkahwinan",❌,✅,❌,"niat, bersampan, hati, bidukkan, bersauh",23,tidak,01/05/2021,01/05/2021
"Selinyak-linyak atap rumbia,
tidaklah sama daun kemumu;
Banyak-banyak lautan dunia,
tidaklah sama lautan ilmu.",CG Karmin Abbas,Ilmu,Motivasi,Menyemarakkan semangat dan motivasi dalam menghadapi cabaran hidup.,Untuk memberi dorongan dan inspirasi kepada individu atau masyarakat.,❌,❌,❌,"Seminar Motivasi, Perhimpunan Sekolah, Sukaneka",❌,❌,✅,"rumbia,, selinyak-linyak, sama, atap, tidaklah",25,ya,01/05/2021,01/05/2021
"Rumput di cantas di tanah pamah
usir serangga susah dikawal
Kini terbatas beraya di rumah
Kongsi cara memeriahkan Syawal",Nurul Akma,Syawal,4 Kerat,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"rumput, di, cantas, tanah",25,ya,01/05/2021,01/05/2021
"Ramadhan bulan yang istimewa
Bulan turunnya Kitab Al Qur'an
Perintah Tuhan untuk bertakwa
Itulah tanda insan beriman ",Aslim Rafina,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bulan, ramadhan, istimewa, yang",21,tidak,30/04/2021,30/04/2021
"Redup bintang dikala subuh
Subuh datang bintang tak tampak
Hidup pantang mencari musuh
Musuh datang pantang ditolak",Aslim,Pahlawan,Adat,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bintang, dikala, redup, subuh",21,tidak,30/04/2021,30/04/2021
"Janganlah lepu diinjak tuan,
di balik karang ganas bisanya ;
Jangan tertipu terang rembulan ,
sebalik terang banyak gelapnya .",Rendra Setyadiharja,Nasihat,Pantun,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"di, lepu, diinjak, janganlah, tuan,",23,ya,29/04/2021,30/04/2021
"Apa diharap seutas benang,
jikalau koyak baju yang lusuh;
Apa diharap air tergenang,
jikalau lopak sudahpun keruh.",Rendra Setyadiharja,Hubungan,Muda-mudi,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"benang,, apa, diharap, jikalau, seutas",25,ya,28/04/2021,28/04/2021
"Jalan berliku untuk bertemu,
bila ketemu beri isyarat;
Lindungi daku dengan rahmat-Mu,
demi Esa-Mu sampai Akhirat.",Agusnadi Talah,Agama ,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"jalan, untuk, bertemu,, bila, berliku",25,tidak,27/04/2021,27/04/2021
"Ingati haul memang laik,
bahwa diri berakal sehat;
anugrah gaul orang baik, 
jauhkan dari orang jahat. ",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"ingati, laik,, haul, memang, bahwa",25,tidak,27/04/2021,27/04/2021
"Pangkalan Brandan ke Karang Baru,
berbukit-bukau sepanjang jalan;
Faham sepadan idea pun baru,
orang terpukau menjadi bualan.",CG Karmin Abbas,Idea baru,"Motivasi, Inspirasi",Menyemarakkan semangat dan motivasi dalam menghadapi cabaran hidup.,Untuk memberi dorongan dan inspirasi kepada individu atau masyarakat.,❌,❌,❌,"Seminar Motivasi, Perhimpunan Sekolah, Sukaneka",❌,❌,✅,"brandan, pangkalan, ke, baru,, karang",25,ya,26/04/2021,26/04/2021
"Poelau Kampai ke Telok Ara,
masih asli Pulau Sembilan;
sesudah sampai rumah saudara,
tentu sekali tidak terkilan.",CG Karmin Abbas,Persahabatan,Selamat datang,Menghargai persahabatan dan pentingnya setia kawan.,Untuk mengeratkan hubungan persahabatan dan persaudaraan.,❌,❌,✅,"Majlis Perpisahan, Perjumpaan Alumni, Sambutan Hari Raya",✅,✅,❌,"ke, poelau, telok, ara,, kampai",25,ya,26/04/2021,26/04/2021
"Ikan arwana corak beraneka,
tempat hunian aman terjamin;
Hindarkan bencana dan petaka,
Wahai Kemuliaan kaum muslimin.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"beraneka,, arwana, ikan, corak, tempat",23,tidak,25/04/2021,25/04/2021
"Hutan bakau jangan diluku,
tanamkan pondoh di sebelah;
Jangan Engkau siksakan daku,
hapuskan bodoh serta salah.",Agusnadi Talah,Agama,Doa Ramadhan,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"hutan, jangan, bakau, diluku,, tanamkan",25,tidak,25/04/2021,25/04/2021
"Salero kalek badan takuruang,
Sabana bedo badan bapisah.
Lah tasurek goresan untuang,
Kadukan sajo kapado Allah.",Datin Asima Hj Abd. Latiff (Dasima),Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"badan, salero, takuruang,, kalek, sabana",23,ya,25/04/2021,25/04/2021
"Daun jerami tepi telaga,
berbatu-bata sebelah lengan;
Silaturahmi makin terjaga,
Gapailah cita bergandeng tangan.",Dr. Umar Zein,Pendidikan,Tunjuk ajar,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"daun, jerami, berbatu-bata, tepi, telaga,",25,ya,17/04/2021,24/04/2021
"Pasang di hulu di hilir surut,
Pantai Melaka cuaca terang,
Selak bulu ternampak parut,
Tuan luka masa berperang.",Rahman Shaari,Pengalaman pahit,Jenaka,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"pasang, di, hilir, hulu",25,ya,24/04/2021,24/04/2021
"Bilah parang di bucu papan, 
mahu tala rumputan gajah;
Ada orang tahu jawapan, 
ada pula bijak berhujah.",Tidak ditentukan,Tidak ditentukan,Tidak ditentukan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bucu, di, papan,, parang, bilah",25,ya,24/04/2021,24/04/2021
"Bajak bukan sembarang bajak, 
bajak dibawa dari kuala;
Tanjak bukan sembarang tanjak, 
tanjak wibawa di kepala. ",Tarmizi Rumahitam,Tanjak,"Budaya, Busana",Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"bajak, sembarang, bajak,, bukan",25,ya,21/04/2021,24/04/2021
"Puncak Daik diselaput awan,
tumbuh cendawan bawah gaharu;
Baik-baik mencari kawan,
jangan kawan jadi seteru.",CG Karmin Abbas,"Kawan, Sahabat",Nasihat,Memberikan pengajaran atau peringatan dalam kehidupan berasaskan nilai moral dan agama.,Digunakan untuk memberi nasihat atau peringatan dalam kehidupan seharian.,❌,❌,✅,"Kuliah Agama, Ceramah Motivasi, Khutbah Jumaat",✅,❌,❌,"diselaput, awan,, puncak, tumbuh, daik",25,ya,21/04/2021,21/04/2021
"Hendak menjatah jatahlah lokan,
kongsi di sumur tidak berbaki;
Selamat ultah kami ucapkan,
panjangkan umur murah rezeki.",CG Karmin Abbas,Hari jadi,Ucapan,Pantun ini mengandungi mesej tersirat yang boleh dikaji lebih lanjut.,Boleh digunakan dalam pelbagai situasi bergantung kepada konteksnya.,❌,❌,❌,"Pelbagai acara seperti ceramah, perbincangan budaya, dan puisi santai.",❌,❌,❌,"hendak, lokan,, jatahlah, menjatah, kongsi",25,ya,20/04/2021,20/04/2021
